Subject ID,Raters Group,Completed by,Rater Name,"Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Listens to patients and their families’ concerns and responds to them thoroughly. _First Scale","Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Treats patients with dignity irrespective of their religion, culture, age, race, sexual orientation, gender and socio-economic status._First Scale","Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Respects patients’ confidentiality (i.e. does not discuss confidential patient information in areas where others can overhear the conversation like hallways, elevators, coffee shops etc.)._First Scale","Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Takes time to explain to patients their medical condition, treatment options, methods utilized and outcomes._First Scale","Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Treats healthcare workers with dignity irrespective of their religion, culture, age, race, sexual orientation and gender. _First Scale","Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Uses respectful language with other healthcare workers (i.e: avoids abusive language, offensive comments, racial or ethnic slurs, threats of violence and foul or rude intimidating language). _First Scale","Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Responds in timely fashion to phone calls and paging regarding patient care._First Scale","Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Arrives on time to scheduled appointments (i.e. clinic, OR, rounds, shift etc…)._First Scale","Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Receptive to the suggestions and concerns of other healthcare coworkers (both physician and non-physician health providers)._First Scale","Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Communicates directly and clearly with healthcare workers (both physician and non-physician health providers) about patient care._First Scale","Q2_Comments
",Fillout Date (mm/dd/yy)
PHYS_05378cdaf36f,Hospital Staff,PHYS_daea7d9e6d8f,PHYS_74cc947e1692,Most of the time,Always,Most of the time,Most of the time,Most of the time,Most of the time,Sometimes,Most of the time,Sometimes,Most of the time,,07/24/23 02:25 PM
PHYS_7e84a74a69f8,Hospital Staff,PHYS_daea7d9e6d8f,PHYS_74cc947e1692,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,,07/24/23 02:26 PM
PHYS_6867b72e31e4,Hospital Staff,PHYS_daea7d9e6d8f,PHYS_74cc947e1692,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Sometimes,Most of the time,No,07/24/23 02:27 PM
PHYS_8d8e97de6a84,Hospital Staff,PHYS_daea7d9e6d8f,PHYS_74cc947e1692,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,None ,07/25/23 02:56 PM
PHYS_ae524137e63d,Hospital Staff,PHYS_daea7d9e6d8f,PHYS_74cc947e1692,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,,07/25/23 02:57 PM
PHYS_15da50ecd3b3,Hospital Staff,PHYS_daea7d9e6d8f,PHYS_74cc947e1692,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,,07/25/23 02:58 PM
PHYS_2ea5bacd1678,Hospital Staff,PHYS_daea7d9e6d8f,PHYS_74cc947e1692,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,,07/25/23 02:59 PM
PHYS_a54560881f80,Hospital Staff,PHYS_bf22fbfdd114,PHYS_304e6eba76ce,Sometimes,Most of the time,Always,Sometimes,Most of the time,Always,Sometimes,,,Sometimes,D/A,07/17/23 11:11 AM
PHYS_674ccaddbf58,Hospital Staff,PHYS_bf22fbfdd114,PHYS_304e6eba76ce,Sometimes,Always,Always,Sometimes,Always,Always,,,,Sometimes,D/A,07/17/23 11:12 AM
PHYS_8b430a0c69bc,Hospital Staff,PHYS_bf22fbfdd114,PHYS_304e6eba76ce,Most of the time,Always,Always,Sometimes,Always,Always,Sometimes,,,Sometimes,D/A,07/17/23 11:13 AM
PHYS_a4882d110f22,Medical Staff,PHYS_22422faea190,PHYS_8bacf8557fc3,,,,,,,,,,,D/A,06/25/23 07:07 AM
PHYS_3230e0ecc6b3,Medical Staff,PHYS_22422faea190,PHYS_8bacf8557fc3,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,06/25/23 07:08 AM
PHYS_c8d7210f1fe6,Medical Staff,PHYS_22422faea190,PHYS_8bacf8557fc3,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,07/17/23 11:45 AM
PHYS_65af24a9759c,Medical Staff,PHYS_22422faea190,PHYS_8bacf8557fc3,Most of the time,Most of the time,Always,Always,Most of the time,Most of the time,Always,Most of the time,Always,Most of the time,D/A,07/17/23 11:46 AM
PHYS_b86419b77493,Medical Staff,PHYS_22422faea190,PHYS_8bacf8557fc3,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,07/17/23 11:46 AM
PHYS_74310b196617,Medical Staff,PHYS_22422faea190,PHYS_8bacf8557fc3,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/25/23 07:08 AM
PHYS_2a818d4619d8,Medical Staff,PHYS_227696a7dcda,PHYS_8b79964f04d5,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/24/23 03:09 PM
PHYS_eae50c46a2b2,Medical Staff,PHYS_227696a7dcda,PHYS_8b79964f04d5,Most of the time,Always,Always,Most of the time,Most of the time,Most of the time,Always,Always,Always,Always,D/A,07/24/23 03:15 PM
PHYS_f0b1ece20702,Medical Staff,PHYS_227696a7dcda,PHYS_8b79964f04d5,Always,Always,Always,Always,Most of the time,Most of the time,Always,Always,Always,Always,D/A,07/24/23 03:16 PM
PHYS_0e40d0aae510,Medical Staff,PHYS_227696a7dcda,PHYS_8b79964f04d5,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/24/23 03:09 PM
PHYS_59abdc77e246,Medical Staff,PHYS_227696a7dcda,PHYS_8b79964f04d5,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/24/23 03:10 PM
PHYS_645df9a1917f,Hospital Staff,PHYS_122e42277e86,PHYS_2a5834c001eb,Always,Always,Always,Most of the time,Always,Always,Most of the time,Most of the time,Most of the time,Most of the time,D/A,06/15/23 09:06 AM
PHYS_14f9b9c484ab,Hospital Staff,PHYS_122e42277e86,PHYS_2a5834c001eb,Always,Always,Always,Sometimes,Most of the time,Always,Most of the time,Most of the time,Most of the time,Always,D/A,08/28/23 12:04 PM
PHYS_d405cd7aa8ea,Hospital Staff,PHYS_122e42277e86,PHYS_2a5834c001eb,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Most of the time,Most of the time,Sometimes,Sometimes,D/A,06/15/23 09:09 AM
PHYS_b55c7f237e30,Hospital Staff,PHYS_122e42277e86,PHYS_2a5834c001eb,Most of the time,Always,Most of the time,Sometimes,Most of the time,Always,Sometimes,Sometimes,Most of the time,Most of the time,D/A,08/28/23 12:05 PM
PHYS_d4c23ee697dc,Hospital Staff,PHYS_122e42277e86,PHYS_2a5834c001eb,Sometimes,Sometimes,Sometimes,Sometimes,Most of the time,Most of the time,Most of the time,Always,Always,Always,D/A,08/28/23 12:06 PM
PHYS_2f693cd39f3a,Hospital Staff,PHYS_122e42277e86,PHYS_2a5834c001eb,Sometimes,Most of the time,Sometimes,Most of the time,Most of the time,Sometimes,Most of the time,Most of the time,Most of the time,Most of the time,D/A,08/28/23 12:08 PM
PHYS_727b93c1b6a7,Hospital Staff,PHYS_122e42277e86,PHYS_2a5834c001eb,Hardly ever,Always,Always,Always,Always,Always,Hardly ever,Hardly ever,Sometimes,Most of the time,D/A,06/15/23 09:10 AM
PHYS_0c1628118176,Hospital Staff,PHYS_122e42277e86,PHYS_2a5834c001eb,Most of the time,Most of the time,Most of the time,Most of the time,Always,Always,Always,Always,Most of the time,Always,D/A,08/28/23 12:10 PM
PHYS_cba2ea3a0d88,Hospital Staff,PHYS_122e42277e86,PHYS_2a5834c001eb,Always,Always,Most of the time,Most of the time,Always,Always,Always,Always,Always,Always,D/A,08/28/23 12:10 PM
PHYS_7d4639603244,Hospital Staff,PHYS_122e42277e86,PHYS_2a5834c001eb,Always,Most of the time,Most of the time,Always,Always,Always,Always,Most of the time,Always,Always,D/A,08/28/23 12:09 PM
PHYS_bd9d261c765d,Hospital Staff,PHYS_122e42277e86,PHYS_2a5834c001eb,Always,Most of the time,Most of the time,Most of the time,Most of the time,Always,Always,Always,Always,Always,D/A,08/28/23 12:08 PM
PHYS_0b77c31591f2,Hospital Staff,PHYS_8ded4d08d4b0,PHYS_20f8d441739f,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/01/2023 08:59
PHYS_1f0f25eeec49,Hospital Staff,PHYS_8ded4d08d4b0,PHYS_20f8d441739f,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/01/2023 08:59
PHYS_de3a95430804,Faculty Self-Evaluation,PHYS_de3a95430804,PHYS_447c829ac52e,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/27/23 12:35 PM
PHYS_8bcc25eda286,Hospital Staff,PHYS_e402fb6ded2a,PHYS_7f5ce8b8fe09,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Sometimes,Most of the time,Most of the time,Most of the time,D/A,08/17/23 07:52 AM
PHYS_90673957dd97,Faculty Self-Evaluation,PHYS_90673957dd97,PHYS_90673957dd97,Always,Always,Always,Always,Always,Always,Most of the time,Most of the time,Always,Always,I am working at minimizing waiting time in clinic.,06/25/23 11:38 AM
PHYS_fa6a74aacd93,Hospital Staff,PHYS_064359acf12f,PHYS_bc7b87568efe,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/24/23 02:46 PM
PHYS_5f752ce1a40c,Hospital Staff,PHYS_064359acf12f,PHYS_bc7b87568efe,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/24/23 02:46 PM
PHYS_5a42763cd787,Hospital Staff,PHYS_064359acf12f,PHYS_bc7b87568efe,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/24/23 02:46 PM
PHYS_a94e0cb739e1,Hospital Staff,PHYS_064359acf12f,PHYS_bc7b87568efe,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/24/23 02:47 PM
PHYS_55de23dce1a6,Hospital Staff,PHYS_064359acf12f,PHYS_bc7b87568efe,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/24/23 02:47 PM
PHYS_645df9a1917f,Hospital Staff,PHYS_1d58d6681dc3,PHYS_ea5e870dd796,,,,,,,,,,,D/A,07/10/2023 10:37
PHYS_81a7aa72e7dc,Medical Staff,PHYS_c4e7d0dd4783,PHYS_905ffc576266,,,,,,,,,,,D/A,07/25/23 10:16 AM
PHYS_ed3fe1ca099a,Medical Staff,PHYS_c4e7d0dd4783,PHYS_905ffc576266,,,,,,,,,,,D/A,07/25/23 10:17 AM
PHYS_dc16685e7615,Medical Staff,PHYS_c4e7d0dd4783,PHYS_905ffc576266,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/25/23 10:27 AM
PHYS_75f2f98bdf72,Medical Staff,PHYS_c4e7d0dd4783,PHYS_905ffc576266,Always,Always,Always,Most of the time,Always,Always,Always,Always,Always,Always,D/A,07/25/23 10:33 AM
PHYS_7936c3398396,Medical Staff,PHYS_c4e7d0dd4783,PHYS_905ffc576266,Most of the time,Always,Always,Most of the time,Always,Always,Sometimes,Most of the time,Always,Always,D/A,07/25/23 10:39 AM
PHYS_9559b23f8d4b,Medical Staff,PHYS_c4e7d0dd4783,PHYS_905ffc576266,Most of the time,Always,Sometimes,Most of the time,Always,Always,Sometimes,Always,Most of the time,Most of the time,D/A,07/25/23 10:38 AM
PHYS_cb0a8cb3e016,Medical Staff,PHYS_c4e7d0dd4783,PHYS_905ffc576266,,,,,,,,,,,D/A,07/25/23 10:21 AM
PHYS_de3a95430804,Medical Staff,PHYS_c4e7d0dd4783,PHYS_905ffc576266,,,,,,,,,,,D/A,07/25/23 10:22 AM
PHYS_188031344e32,Medical Staff,PHYS_c4e7d0dd4783,PHYS_905ffc576266,,,,,,,,,,,D/A,07/25/23 10:24 AM
PHYS_05d7d01a4662,Medical Staff,PHYS_c4e7d0dd4783,PHYS_905ffc576266,Sometimes,Sometimes,Most of the time,Most of the time,Always,Most of the time,Sometimes,Hardly ever,Most of the time,Most of the time,D/A,07/25/23 10:30 AM
PHYS_9ae8114ad5ec,Medical Staff,PHYS_c4e7d0dd4783,PHYS_905ffc576266,,,,,,,,,,,D/A,07/25/23 10:20 AM
PHYS_3ed9f4f595ea,Medical Staff,PHYS_c4e7d0dd4783,PHYS_905ffc576266,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/25/23 10:15 AM
PHYS_155ddef11442,Medical Staff,PHYS_c4e7d0dd4783,PHYS_905ffc576266,Always,Always,Always,Always,Always,Most of the time,Always,Always,Always,Always,D/A,07/25/23 10:14 AM
PHYS_f24b5ac4ffcc,Medical Staff,PHYS_c4e7d0dd4783,PHYS_905ffc576266,Always,Always,Always,Always,Always,Always,Sometimes,Most of the time,Always,Always,D/A,07/25/23 10:35 AM
PHYS_474fe7a78d1e,Medical Staff,PHYS_c4e7d0dd4783,PHYS_905ffc576266,,,,,,,,,,,D/A,07/25/23 10:18 AM
PHYS_386184a463dd,Medical Staff,PHYS_7f3afeb41965,PHYS_b2ef76e0c2aa,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Exemplary attending !  ,06/25/23 07:24 AM
PHYS_275b50e0b410,Medical Staff,PHYS_7f3afeb41965,PHYS_b2ef76e0c2aa,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/25/23 07:26 AM
PHYS_a8a3ba9e79e5,Medical Staff,PHYS_7f3afeb41965,PHYS_b2ef76e0c2aa,,,,,Always,Always,,,,,D/A,06/25/23 07:27 AM
PHYS_128eb7334060,Medical Staff,PHYS_7f3afeb41965,PHYS_b2ef76e0c2aa,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/12/2023 05:46
PHYS_8f59f6be6839,Medical Staff,PHYS_7f3afeb41965,PHYS_b2ef76e0c2aa,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/12/2023 05:47
PHYS_5a6d025ce91f,Medical Staff,PHYS_7f3afeb41965,PHYS_b2ef76e0c2aa,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/12/2023 05:48
PHYS_ef6863b21a42,Medical Staff,PHYS_7f3afeb41965,PHYS_b2ef76e0c2aa,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/12/2023 05:48
PHYS_f30aea089ea3,Medical Staff,PHYS_7f3afeb41965,PHYS_b2ef76e0c2aa,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/12/2023 05:49
PHYS_df5f76dbc953,Medical Staff,PHYS_7f3afeb41965,PHYS_b2ef76e0c2aa,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/12/2023 05:50
PHYS_343af737a77c,Medical Staff,PHYS_7f3afeb41965,PHYS_b2ef76e0c2aa,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/12/2023 05:51
PHYS_92df458d73ce,Medical Staff,PHYS_7f3afeb41965,PHYS_b2ef76e0c2aa,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/12/2023 05:51
PHYS_8a41b9458bd0,Medical Staff,PHYS_7f3afeb41965,PHYS_b2ef76e0c2aa,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/12/2023 05:52
PHYS_77649ca0900b,Medical Staff,PHYS_7f3afeb41965,PHYS_b2ef76e0c2aa,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/12/2023 05:52
PHYS_c01b77b1fef3,Medical Staff,PHYS_7f3afeb41965,PHYS_b2ef76e0c2aa,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/12/2023 05:53
PHYS_b7c50165ca33,Medical Staff,PHYS_7f3afeb41965,PHYS_b2ef76e0c2aa,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/12/2023 05:46
PHYS_747c833974d5,Medical Staff,PHYS_6b222c81f77e,PHYS_13092c512132,Most of the time,Always,Always,Always,Sometimes,Sometimes,Most of the time,Most of the time,Most of the time,Most of the time,D/A,08/01/2023 07:15
PHYS_d7f2fcf5aab1,Medical Staff,PHYS_6b222c81f77e,PHYS_13092c512132,,Always,Always,,Always,Always,Always,,Always,Always,D/A,08/01/2023 07:18
PHYS_2cb7c4ef9c2d,Medical Staff,PHYS_6b222c81f77e,PHYS_13092c512132,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/01/2023 07:16
PHYS_68bd26c55254,Medical Staff,PHYS_6b222c81f77e,PHYS_13092c512132,Most of the time,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/01/2023 07:19
PHYS_3046138e37d2,Medical Staff,PHYS_6b222c81f77e,PHYS_13092c512132,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/01/2023 07:20
PHYS_dbfb1f920bb7,Medical Staff,PHYS_6b222c81f77e,PHYS_13092c512132,,,,,,,,,,,D/A,08/01/2023 07:20
PHYS_c095cef8c27f,Medical Staff,PHYS_6b222c81f77e,PHYS_13092c512132,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/01/2023 10:32
PHYS_94bbf5d2e8eb,Medical Staff,PHYS_6b222c81f77e,PHYS_13092c512132,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/01/2023 10:33
PHYS_1ebf0ed0a490,Medical Staff,PHYS_6b222c81f77e,PHYS_13092c512132,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/01/2023 10:33
PHYS_619b3b7381eb,Medical Staff,PHYS_6b222c81f77e,PHYS_13092c512132,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/01/2023 10:34
PHYS_71323b62398a,Medical Staff,PHYS_6b222c81f77e,PHYS_13092c512132,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/01/2023 10:34
PHYS_3847a8e22a9f,Medical Staff,PHYS_6b222c81f77e,PHYS_13092c512132,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/01/2023 10:35
PHYS_5d72b8a63454,Medical Staff,PHYS_6b222c81f77e,PHYS_13092c512132,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/01/2023 10:36
PHYS_d8b8b891ffc9,Medical Staff,PHYS_6b222c81f77e,PHYS_13092c512132,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/01/2023 10:36
PHYS_7f419d915c8d,Medical Staff,PHYS_6b222c81f77e,PHYS_13092c512132,,,,,,,,,,,D/A,08/01/2023 10:37
PHYS_56a6b961f2f5,Medical Staff,PHYS_6b222c81f77e,PHYS_13092c512132,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/01/2023 10:37
PHYS_7f033bc1f792,Medical Staff,PHYS_6b222c81f77e,PHYS_13092c512132,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/01/2023 10:38
PHYS_08e98486b3ce,Medical Staff,PHYS_6b222c81f77e,PHYS_13092c512132,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/01/2023 10:38
PHYS_f86cd3aa057e,Medical Staff,PHYS_6b222c81f77e,PHYS_13092c512132,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/01/2023 10:39
PHYS_58f39c63da09,Medical Staff,PHYS_6b222c81f77e,PHYS_13092c512132,,,,,,,,,,,D/A,08/01/2023 10:39
PHYS_05378cdaf36f,Medical Staff,PHYS_1583ebec48e8,PHYS_7562b98a6752,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/25/23 10:16 AM
PHYS_7e84a74a69f8,Medical Staff,PHYS_1583ebec48e8,PHYS_7562b98a6752,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/25/23 10:17 AM
PHYS_6867b72e31e4,Medical Staff,PHYS_1583ebec48e8,PHYS_7562b98a6752,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/25/23 10:18 AM
PHYS_8d8e97de6a84,Medical Staff,PHYS_1583ebec48e8,PHYS_7562b98a6752,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/25/23 10:18 AM
PHYS_4a8090d81fa2,Medical Staff,PHYS_1583ebec48e8,PHYS_7562b98a6752,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/25/23 10:18 AM
PHYS_2401bb3f8ee0,Medical Staff,PHYS_1583ebec48e8,PHYS_7562b98a6752,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/25/23 10:21 AM
PHYS_ae524137e63d,Medical Staff,PHYS_1583ebec48e8,PHYS_7562b98a6752,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/25/23 10:20 AM
PHYS_15da50ecd3b3,Medical Staff,PHYS_1583ebec48e8,PHYS_7562b98a6752,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/25/23 10:19 AM
PHYS_2ea5bacd1678,Medical Staff,PHYS_1583ebec48e8,PHYS_7562b98a6752,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/25/23 10:20 AM
PHYS_062bed0d47f0,Medical Staff,PHYS_1583ebec48e8,PHYS_7562b98a6752,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/25/23 10:19 AM
PHYS_188031344e32,Faculty Self-Evaluation,PHYS_188031344e32,PHYS_dba06959b6a6,Always,Always,Always,Always,Always,Always,Most of the time,Always,Always,Always,"Always on time, professional behavior &amp; respect to clients colleagues &amp; staff. ",07/10/2023 11:22
PHYS_747c833974d5,Medical Staff,PHYS_1c21f628783d,PHYS_93a6e6ff6fb9,,,,,,,,,,,No interaction ,06/25/23 10:54 AM
PHYS_d7f2fcf5aab1,Medical Staff,PHYS_1c21f628783d,PHYS_93a6e6ff6fb9,,,,,,,,,,,No interaction ,06/25/23 10:56 AM
PHYS_2cb7c4ef9c2d,Medical Staff,PHYS_1c21f628783d,PHYS_93a6e6ff6fb9,,,,,,,,,,,No interaction ,06/25/23 10:57 AM
PHYS_68bd26c55254,Medical Staff,PHYS_1c21f628783d,PHYS_93a6e6ff6fb9,,,,,,,,,,,No interaction ,06/25/23 11:04 AM
PHYS_3046138e37d2,Medical Staff,PHYS_1c21f628783d,PHYS_93a6e6ff6fb9,,,,,,,,,,,No interaction ,06/25/23 11:13 AM
PHYS_dbfb1f920bb7,Medical Staff,PHYS_1c21f628783d,PHYS_93a6e6ff6fb9,,,,,,,,,,,No interaction ,06/25/23 11:21 AM
PHYS_c095cef8c27f,Medical Staff,PHYS_1c21f628783d,PHYS_93a6e6ff6fb9,,,,,,,,,,,No interaction ,06/25/23 11:25 AM
PHYS_94bbf5d2e8eb,Medical Staff,PHYS_1c21f628783d,PHYS_93a6e6ff6fb9,,,,,,,,,,,No interaction ,06/25/23 11:27 AM
PHYS_1ebf0ed0a490,Medical Staff,PHYS_1c21f628783d,PHYS_93a6e6ff6fb9,,,,,,,,,,,No interaction ,06/25/23 11:28 AM
PHYS_619b3b7381eb,Medical Staff,PHYS_1c21f628783d,PHYS_93a6e6ff6fb9,,,,,,,,,,,No interaction ,06/25/23 11:28 AM
PHYS_71323b62398a,Medical Staff,PHYS_1c21f628783d,PHYS_93a6e6ff6fb9,,,,,,,,,,,No interaction ,06/25/23 11:38 AM
PHYS_3847a8e22a9f,Medical Staff,PHYS_1c21f628783d,PHYS_93a6e6ff6fb9,,,,,,,,,,,No interaction ,06/25/23 11:43 AM
PHYS_5d72b8a63454,Medical Staff,PHYS_1c21f628783d,PHYS_93a6e6ff6fb9,,,,,,,,,,,No interaction ,06/25/23 12:37 PM
PHYS_d8b8b891ffc9,Medical Staff,PHYS_1c21f628783d,PHYS_93a6e6ff6fb9,,,,,,,,,,,No interaction ,06/25/23 12:37 PM
PHYS_7f419d915c8d,Medical Staff,PHYS_1c21f628783d,PHYS_93a6e6ff6fb9,,,,,,,,,,,No interaction ,06/25/23 01:20 PM
PHYS_56a6b961f2f5,Medical Staff,PHYS_1c21f628783d,PHYS_93a6e6ff6fb9,,,,,,,,,,,No interaction ,06/25/23 01:21 PM
PHYS_7f033bc1f792,Medical Staff,PHYS_1c21f628783d,PHYS_93a6e6ff6fb9,,,,,,,,,,,No interaction ,06/25/23 01:22 PM
PHYS_08e98486b3ce,Medical Staff,PHYS_1c21f628783d,PHYS_93a6e6ff6fb9,,,,,,,,,,,No interaction ,06/25/23 01:26 PM
PHYS_f86cd3aa057e,Medical Staff,PHYS_1c21f628783d,PHYS_93a6e6ff6fb9,,,,,,,,,,,No interaction ,06/25/23 01:26 PM
PHYS_58f39c63da09,Medical Staff,PHYS_1c21f628783d,PHYS_93a6e6ff6fb9,,,,,,,,,,,No interaction ,06/25/23 01:27 PM
PHYS_2cb7c4ef9c2d,Hospital Staff,PHYS_d6fe190dd1d5,PHYS_10ab7671924b,Always,Always,Always,Always,Always,Most of the time,Always,Always,Always,Always,D/A,07/18/23 02:43 PM
PHYS_94bbf5d2e8eb,Hospital Staff,PHYS_d6fe190dd1d5,PHYS_10ab7671924b,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/18/23 02:42 PM
PHYS_3847a8e22a9f,Hospital Staff,PHYS_d6fe190dd1d5,PHYS_10ab7671924b,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/18/23 02:48 PM
PHYS_d8b8b891ffc9,Hospital Staff,PHYS_d6fe190dd1d5,PHYS_10ab7671924b,Always,Always,Always,Always,Always,Always,Always,Sometimes,Most of the time,Always,D/A,07/18/23 02:48 PM
PHYS_7f419d915c8d,Hospital Staff,PHYS_d6fe190dd1d5,PHYS_10ab7671924b,,,,,,,,,,,D/A,07/18/23 02:47 PM
PHYS_56a6b961f2f5,Hospital Staff,PHYS_d6fe190dd1d5,PHYS_10ab7671924b,Most of the time,Always,Most of the time,Always,Most of the time,Sometimes,Most of the time,Always,Always,Most of the time,D/A,07/18/23 02:46 PM
PHYS_58f39c63da09,Hospital Staff,PHYS_d6fe190dd1d5,PHYS_10ab7671924b,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/18/23 02:45 PM
PHYS_f0b1ece20702,Medical Staff,PHYS_3ec7dd12fd27,PHYS_b25fbbd19e0a,Always,Always,Always,Always,Always,Always,Always,Always,Sometimes,Always,D/A,08/08/2023 07:35
PHYS_0e40d0aae510,Medical Staff,PHYS_3ec7dd12fd27,PHYS_b25fbbd19e0a,Most of the time,Most of the time,Sometimes,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,07/17/23 11:54 AM
